Circadian circling (1),Circadian speed (1),Circadian nBouts (1),Circadian bout length (1),Circadian bout clumpiness (1),Circadian circling (2),Circadian speed (2),Circadian nBouts (2),Circadian bout length (2),Circadian bout clumpiness (2),Slow Phototaxis circling,Slow Phototaxis nTrials,Slow Phototaxis occupancy,Slow Phototaxis speed,Slow Phototaxis nBouts,Slow Phototaxis bout length,Slow Phototaxis bout clumpiness,Circadian circling (3),Circadian speed (3),Circadian nBouts (3),Circadian bout length (3),Circadian bout clumpiness (3),Arena circling,Arena speed,Arena nBouts,Arena bout length,Arena bout clumpiness,Circadian circling (4),Circadian speed (4),Circadian nBouts (4),Circadian bout length (4),Circadian bout clumpiness (4),Circadian circling (5),Circadian speed (5),Circadian nBouts (5),Circadian bout length (5),Circadian bout clumpiness (5),Optomotor circling,Optomotor optomotor index,Optomotor speed,Optomotor nTrials,Optomotor nBouts,Optomotor bout length,Optomotor bout clumpiness,Circadian circling (6),Circadian speed (6),Circadian nBouts (6),Circadian bout length (6),Circadian bout clumpiness (6),Y-Maze circling,Y-Maze right bias,Y-Maze nTrials,Y-Maze hand clumpiness,Y-Maze hand switchiness,Y-Maze speed,Y-Maze nBouts,Y-Maze bout length,Y-Maze bout clumpiness,Circadian circling (7),Circadian speed (7),Circadian nBouts (7),Circadian bout length (7),Circadian bout clumpiness (7),Olfaction occupancy,Olfaction preodor occupancy,Olfaction right bias,Olfaction hand clumpiness,Olfaction hand switchiness,Olfaction nTrials,Olfaction speed,Circadian circling (8),Circadian speed (8),Circadian nBouts (8),Circadian bout length (8),Circadian bout clumpiness (8),Circadian circling (9),Circadian speed (9),Circadian nBouts (9),Circadian bout length (9),Circadian bout clumpiness (9),LED Y-Maze circling,LED Y-Maze right bias,LED Y-Maze light bias,LED Y-Maze nTrials,LED Y-Maze hand clumpiness,LED Y-Maze hand switchiness,LED Y-Maze light switchiness,LED Y-Maze speed,LED Y-Maze nBouts,LED Y-Maze bout length,LED Y-Maze bout clumpiness,Circadian circling (10),Circadian speed (10),Circadian nBouts (10),Circadian bout length (10),Circadian bout clumpiness (10)
-0.0201,0.0440,1921.0000,14.8365,5.5211,0.0171,0.0682,1416.0000,19.7486,4.0278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0904,0.1162,2024.0000,15.6996,5.2106,0.6730,0.0602,272.0000,12.1654,5.0084,-0.1409,0.0291,760.0000,14.5132,5.4043,-0.2533,0.0291,1008.0000,10.9683,4.5632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1138,0.0317,1373.0000,10.9170,4.2948,0.0707,0.5167,181.0000,0.8220,0.9845,0.1543,1632.0000,19.1710,0.6233,NaN,NaN,NaN,NaN,NaN,0.9450,1.0000,0.4865,1.3856,1.4373,259.0000,1.1621,0.1040,0.0490,1629.0000,11.0258,5.1640,-0.2900,0.0193,1335.0000,10.1251,5.3912,0.0746,0.5752,0.6866,267.0000,2.3919,1.1879,0.9363,0.1936,1113.0000,19.9084,3.7988,-0.5655,0.0531,2045.0000,14.3614,5.331
0.6261,0.0588,1546.0000,17.8512,5.3599,0.4411,0.0959,1454.0000,23.7022,5.0340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4575,0.1921,2239.0000,20.4042,5.0616,NaN,NaN,NaN,NaN,NaN,0.6269,0.3337,1503.0000,38.3227,3.8928,0.5327,0.2161,1669.0000,23.2403,5.0921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7158,0.0815,1908.0000,12.3931,5.7816,-0.0410,0.5253,159.0000,0.9048,1.3998,0.1507,1279.0000,20.8202,1.1459,0.4337,0.0778,2812.0000,9.5793,5.0794,0.6816,0.6167,0.5494,0.9619,0.6068,233.0000,3.3441,0.7631,0.2597,2069.0000,27.8062,7.1364,0.4095,0.0474,1953.0000,13.6626,5.7367,-0.0806,0.6154,0.5556,26.0000,3.0168,0.8938,0.7500,0.0379,276.0000,13.8877,4.8204,0.4608,0.1494,2404.0000,25.5982,4.645
0.2180,0.1019,3029.0000,18.4922,4.0676,-0.0307,0.0694,2857.0000,14.8278,3.1451,-0.1759,27.0000,0.5137,0.4639,1046.0000,35.3843,0.3991,0.2575,0.1861,4447.0000,15.9987,2.5463,-0.2294,0.5072,1020.0000,28.6108,0.5615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0211,0.0906,985.0000,20.9198,4.0651,-0.1021,0.1177,1535.0000,15.6645,4.6964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3362,0.0202,1295.0000,6.5737,3.7046,0.2550,0.2273,23.0000,1.7408,0.9903,0.0500,605.0000,13.4314,4.2025,0.2050,0.0523,3458.0000,5.7152,3.1843,0.4767,1.0000,0.4208,1.5236,1.2085,202.0000,1.1160,-0.2400,0.0868,928.0000,17.6843,4.0674,-0.1409,0.0221,1975.0000,10.4719,4.4744,0.0491,0.4267,0.5921,75.0000,2.6301,0.8176,0.9262,0.0869,732.0000,13.4932,6.5892,0.3480,0.0727,3534.0000,8.5606,5.300
-0.0408,0.0520,3161.0000,10.8618,3.3482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1893,0.1634,1585.0000,11.4530,1.8075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.2460,0.0942,3140.0000,20.8936,6.1197,-0.4484,0.0604,1711.0000,15.4530,5.1036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4096,0.1189,2594.0000,14.1392,5.0815,NaN,NaN,NaN,NaN,NaN,-0.4216,0.0688,1776.0000,13.9403,6.0283,-0.2564,0.0785,1843.0000,11.6940,5.0030,0.3543,0.2201,0.0391,221.0000,1800.0000,4.9722,2.0779,-0.2482,0.0779,2218.0000,11.4788,4.3895,0.1893,0.2980,199.0000,0.9132,1.2011,0.1859,1279.0000,27.2846,0.8790,-0.0446,0.0269,1346.0000,7.6805,4.8028,0.5851,0.4856,0.6132,1.1743,1.0844,243.0000,2.4411,-0.1997,0.1005,1352.0000,20.1021,5.2581,0.1332,0.0358,2019.0000,11.8351,5.3496,0.1306,0.3953,0.5455,43.0000,3.8278,0.9729,1.0542,0.0526,467.0000,11.4069,6.1392,-0.4416,0.1115,2963.0000,16.0655,4.043
0.0813,0.0553,2481.0000,13.2241,4.3043,-0.0712,0.0724,1724.0000,14.1729,3.7282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0749,0.0944,2289.0000,11.3124,4.7687,NaN,NaN,NaN,NaN,NaN,0.0984,0.0549,1416.0000,14.4816,4.9683,-0.3916,0.0697,1519.0000,10.2495,4.3086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4128,0.0602,1794.0000,10.2765,3.7454,-0.1326,0.5140,108.0000,1.1330,1.0193,0.1384,1147.0000,21.1962,1.1164,-0.2437,0.0392,1364.0000,7.9941,3.6590,0.8468,0.6649,0.4608,1.0452,0.7882,217.0000,2.0396,-0.5335,0.0894,1578.0000,15.1812,5.0184,-0.0620,0.0474,1918.0000,10.9953,4.0312,0.1234,0.5192,0.5094,52.0000,1.8246,1.1170,1.0192,0.0810,562.0000,13.9698,3.3292,0.0054,0.0512,2166.0000,11.9982,3.509
0.3076,0.1427,2736.0000,29.1601,3.6828,0.4995,0.0972,1672.0000,19.7859,4.3557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0465,0.0776,1734.0000,11.2059,4.1458,-0.2531,0.0581,291.0000,12.4089,4.6454,0.0641,0.1631,1461.0000,24.0746,4.9457,0.1590,0.1017,1565.0000,13.3233,4.1596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0748,0.0666,1684.0000,10.8468,4.7849,0.1332,0.4651,130.0000,1.4586,0.9894,0.1313,1522.0000,15.0729,2.9059,-0.0129,0.0771,1556.0000,10.7487,5.0911,0.9372,0.8113,0.2960,0.9232,0.6923,402.0000,3.1555,0.0436,0.1614,1508.0000,28.1054,6.2949,0.4032,0.0427,1413.0000,13.2873,4.4604,0.0942,0.3696,0.6085,257.0000,1.4336,1.1522,0.9600,0.2028,1306.0000,18.2450,1.1767,0.3175,0.0474,1732.0000,16.1288,3.827
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6431,24.0000,0.4402,0.0929,638.0000,11.4169,3.1865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0748,0.0314,1491.0000,6.7324,3.1128,0.1674,0.1653,571.0000,17.7916,4.2203,-0.1069,0.0416,821.0000,10.9208,3.3073,-0.2162,0.0447,2057.0000,7.6587,3.6426,-0.0016,0.5147,0.0531,153.0000,2137.0000,13.7127,6.2536,0.7011,0.0268,1789.0000,5.5763,3.3959,-0.0452,0.2105,172.0000,1.6657,0.8920,0.1562,1130.0000,20.3274,1.6957,-0.0144,0.0287,1674.0000,7.0382,3.0071,0.7582,0.9630,0.5023,1.9953,1.0704,213.0000,1.3933,0.4454,0.0578,1039.0000,11.2262,3.4992,-0.5464,0.0221,1392.0000,9.0697,3.7112,-0.0146,0.5603,0.7183,464.0000,1.8736,0.9973,0.9246,0.2956,1151.0000,24.0904,1.7015,-0.2312,0.0606,2833.0000,8.5711,3.300
0.5991,0.0343,1300.0000,14.8615,4.9629,0.8093,0.1109,1472.0000,29.8037,3.9929,0.2562,25.0000,0.4598,0.2764,636.0000,32.6619,2.8494,0.7547,0.1166,1750.0000,17.3880,5.1342,-0.0474,0.2465,921.0000,18.7079,1.9993,0.8659,0.0794,947.0000,24.6737,3.9164,0.8090,0.1440,1400.0000,19.0907,4.9875,-0.1468,0.1899,0.0402,336.0000,1876.0000,8.4078,2.9723,0.8974,0.0571,1482.0000,10.9872,4.2866,-0.2682,0.7624,182.0000,1.0725,1.1830,0.1775,1279.0000,24.4855,0.9157,NaN,NaN,NaN,NaN,NaN,0.7143,0.6691,0.5662,2.5591,1.3385,219.0000,0.9379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.2296,0.0494,2192.0000,14.3303,5.8995,-0.1573,0.0635,2316.0000,14.5760,5.0939,0.1443,27.0000,0.4741,0.3802,935.0000,27.6257,0.7721,0.0105,0.0972,2955.0000,12.2433,4.4803,0.4171,0.3279,1065.0000,18.9549,0.9196,-0.0791,0.0613,1544.0000,16.1483,4.8428,-0.4616,0.1128,2178.0000,13.7713,5.7199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1899,0.0855,2679.0000,12.0926,4.8787,-0.0426,0.5000,145.0000,0.7938,1.1172,0.1382,1893.0000,14.1521,0.6821,0.1994,0.0357,1800.0000,8.4222,4.8528,0.5487,0.6522,0.5545,0.9245,1.0456,211.0000,2.4699,-0.2888,0.1179,1793.0000,19.3006,6.5538,0.1054,0.0474,3297.0000,12.9305,5.4359,-0.0336,0.5075,0.5766,802.0000,0.7106,0.9603,0.9233,0.5124,939.0000,44.6986,0.3622,-0.2228,0.0947,3830.0000,13.0509,5.420
-0.0483,0.0535,1587.0000,14.9023,5.7632,-0.1292,0.0601,1470.0000,14.5687,3.8499,0.0130,17.0000,0.5691,0.1338,617.0000,24.1086,3.0847,-0.2317,0.0670,1529.0000,10.8300,4.5256,0.4288,0.0545,477.0000,10.9140,4.4958,-0.1960,0.0660,1168.0000,16.4178,5.6814,-0.0266,0.0230,785.0000,10.6854,4.4205,0.2952,0.3408,0.0717,280.0000,3855.0000,12.9227,4.6143,-0.2782,0.0367,1346.0000,8.7155,4.8230,-0.1109,0.6364,342.0000,2.5702,0.9161,0.2374,916.0000,32.2784,2.3020,0.2925,0.0452,1350.0000,8.9096,5.5394,0.7223,0.8185,0.4916,0.7746,1.0170,179.0000,3.1644,-0.0680,0.1258,1425.0000,18.0646,6.7234,0.1849,0.0287,1698.0000,9.3716,5.6275,-0.0405,0.5522,0.6155,670.0000,2.8679,0.9688,0.9446,0.4273,1068.0000,27.8998,0.7749,-0.3931,0.0846,2468.0000,12.8063,5.187
0.1762,0.0648,1209.0000,14.1944,4.4691,0.2421,0.0229,1477.0000,6.8213,3.5058,-0.1837,27.0000,0.3449,0.2251,1074.0000,29.0233,1.1730,NaN,NaN,NaN,NaN,NaN,-0.2762,0.3385,1349.0000,24.9741,0.5432,-0.5086,0.0306,745.0000,10.4362,3.7937,-0.0450,0.0358,1535.0000,8.2756,3.7054,-0.6485,0.4386,0.0634,187.0000,3901.0000,13.8488,3.1656,-0.5924,0.0213,1318.0000,10.1601,4.5011,-0.2442,0.7402,409.0000,0.6167,0.9981,0.2927,1216.0000,36.0115,0.1363,-0.2760,0.0236,1223.0000,7.9894,3.6632,0.8773,0.3215,0.6178,1.1206,1.1197,191.0000,1.6292,0.7562,0.1076,2742.0000,12.4172,3.4672,NaN,NaN,NaN,NaN,NaN,-0.0811,0.5967,0.6915,362.0000,1.8491,0.9929,1.0007,0.2378,1379.0000,20.5598,2.2009,-0.1559,0.0477,2084.0000,11.6679,4.702
-0.2424,0.0457,1674.0000,15.1326,5.3391,-0.3069,0.0505,1176.0000,11.6199,4.4931,-0.2486,17.0000,0.3842,0.1066,596.0000,19.6460,5.0246,-0.5290,0.0373,1430.0000,7.5776,4.4487,-0.1532,0.3350,714.0000,35.8655,2.3817,-0.4394,0.0529,1162.0000,17.9613,4.5335,0.5001,0.0509,2538.0000,7.8282,2.5470,-0.1352,0.2123,0.0457,126.0000,2680.0000,11.0601,8.5353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3616,0.1150,3138.0000,18.0851,3.358
0.0509,0.0895,5232.0000,13.2771,4.6454,0.1718,0.0975,3852.0000,15.1267,2.7320,-0.2040,27.0000,0.4399,0.2242,1043.0000,22.5312,1.0404,0.1723,0.1112,3702.0000,12.6580,3.6811,-0.2027,0.3276,1175.0000,22.7047,0.6558,0.2302,0.1193,2835.0000,17.8342,6.1304,0.0470,0.0852,2177.0000,11.3385,3.9255,0.3973,0.3856,0.0706,252.0000,4458.0000,13.1229,1.7026,-0.0711,0.0755,2536.0000,11.2295,4.1745,0.1508,0.6905,169.0000,0.6165,1.1490,0.1486,1320.0000,20.0848,0.8749,0.2619,0.0598,2504.0000,9.2987,4.9596,0.6511,0.8747,0.5695,1.2678,1.2895,223.0000,2.5091,0.1268,0.1640,2844.0000,19.0004,4.0545,0.2993,0.0342,2241.0000,10.0759,4.2958,-0.1088,0.4066,0.6739,91.0000,3.9614,0.8654,1.0140,0.0809,735.0000,11.1061,4.8301,0.0904,0.0684,1986.0000,17.5856,4.577
-0.2515,0.1140,2595.0000,18.3888,4.0331,-0.2157,0.0958,1976.0000,18.8861,4.0642,-0.0272,25.0000,0.3159,0.1886,940.0000,22.3128,2.2802,-0.2127,0.1066,2540.0000,13.7205,4.3004,0.1305,0.4459,1062.0000,32.8220,0.5370,-0.1126,0.1032,2445.0000,17.1550,5.2613,-0.4288,0.1157,2192.0000,14.3723,4.3150,-0.1739,0.6285,0.0823,438.0000,4533.0000,16.5802,4.4562,-0.5312,0.0853,2394.0000,12.0931,3.9514,0.0128,0.4735,246.0000,0.7717,0.9213,0.2067,1372.0000,23.7318,0.7113,-0.1964,0.0568,2569.0000,8.6388,4.8031,0.7675,1.0000,0.4506,1.0444,0.6857,324.0000,1.8710,-0.2120,0.1766,2091.0000,23.0909,4.6775,-0.1160,0.0392,2013.0000,11.2777,4.7446,-0.0229,0.5622,0.7320,249.0000,1.9792,1.0851,0.7748,0.1472,1181.0000,13.7782,2.8602,NaN,NaN,NaN,NaN,Na
-0.0136,0.0513,2160.0000,12.1759,3.6655,-0.3068,0.0802,2021.0000,15.6799,3.3191,-0.0083,16.0000,0.6368,0.0598,1028.0000,6.2782,4.0397,-0.3127,0.0780,1965.0000,10.9939,3.4962,-0.5915,0.2109,1060.0000,18.0943,3.1552,-0.2769,0.1292,1785.0000,19.7445,4.9974,-0.3835,0.0456,1332.0000,9.6509,4.4052,-0.2936,0.3011,0.0550,190.0000,2517.0000,10.0254,4.7622,-0.2935,0.0399,1860.0000,7.3215,3.8762,0.0526,0.5213,95.0000,3.1854,1.1811,0.1060,773.0000,19.7801,3.4702,-0.1986,0.0430,1757.0000,8.1383,5.1895,0.8901,0.2555,0.4226,1.3242,1.1587,168.0000,1.7039,-0.6183,0.1418,1789.0000,20.6227,3.3577,0.0665,0.0361,1974.0000,10.8171,3.8218,0.0056,0.5455,0.5294,67.0000,2.6731,1.0234,1.1215,0.0716,456.0000,13.7851,3.0631,0.3184,0.1365,2929.0000,17.3394,2.850
-0.2379,0.0923,2353.0000,20.0042,4.3330,-0.2177,0.1150,1814.0000,19.2944,3.8402,-0.1648,27.0000,0.3822,0.2429,971.0000,29.9907,0.8227,-0.3651,0.1739,1913.0000,19.5572,3.9934,-0.6170,0.1151,849.0000,11.2391,3.7671,-0.5200,0.2517,1579.0000,30.7334,3.2455,-0.2815,0.1046,1834.0000,12.0992,4.0270,-0.1859,0.2181,0.0589,228.0000,3649.0000,8.5626,2.6863,-0.5689,0.0794,2180.0000,10.6005,3.8417,0.0094,0.5647,256.0000,0.5641,1.0568,0.1888,1510.0000,20.6934,0.4753,-0.3624,0.0842,2540.0000,9.4587,3.8156,0.7224,0.6984,0.4400,0.7798,0.7653,175.0000,2.3382,-0.2228,0.1768,1800.0000,23.7661,4.0458,-0.2661,0.0486,2383.0000,10.7344,4.2293,0.1407,0.5470,0.6441,117.0000,2.1473,1.0003,0.9612,0.1113,1067.0000,12.2802,3.2390,-0.0363,0.1304,3963.0000,13.0225,3.704
-0.5852,0.1482,2641.0000,19.2817,3.8105,-0.2168,0.0554,2262.0000,12.7759,3.7517,0.0694,25.0000,0.3634,0.2070,956.0000,24.0199,1.5765,-0.4802,0.0851,2872.0000,10.3036,4.0598,-0.5963,0.4110,1209.0000,26.5128,0.5281,-0.4802,0.1235,2365.0000,16.0901,3.5738,-0.5082,0.0822,2287.0000,10.8352,3.5658,-0.1005,0.5350,0.0559,76.0000,2193.0000,13.7980,4.4128,-0.4357,0.0942,2854.0000,10.4867,3.9635,-0.2857,0.6095,106.0000,1.0512,0.9315,0.1235,1198.0000,17.6569,1.4232,-0.1346,0.0545,3005.0000,6.8972,3.1916,0.6376,0.9552,0.5323,0.9213,0.8782,263.0000,2.5527,-0.8499,0.1329,2352.0000,15.6467,4.7320,0.0458,0.0428,2581.0000,10.3859,4.7836,-0.1300,0.7762,0.5069,143.0000,5.6044,1.0065,1.0280,0.1234,1003.0000,14.6670,8.0421,-0.3786,0.0937,3998.0000,10.6136,5.010
-0.3281,0.0346,1233.0000,13.7364,3.9229,-0.2033,0.0681,1275.0000,17.6400,4.0107,0.1795,24.0000,0.3877,0.1375,1112.0000,13.2230,2.7179,0.4006,0.0890,1586.0000,13.4142,4.1753,0.8883,0.3317,1063.0000,23.4026,1.6611,0.2983,0.0830,1476.0000,16.0068,4.9000,0.1808,0.0326,1167.0000,9.7241,4.5783,0.0505,0.2998,0.0656,324.0000,2979.0000,13.5686,3.6847,NaN,NaN,NaN,NaN,NaN,-0.0638,0.6923,40.0000,2.5809,1.1149,0.0686,803.0000,13.2740,3.0550,0.1776,0.0436,1686.0000,8.9644,4.0914,0.8716,0.1471,0.5321,1.7760,1.1976,218.0000,1.5738,0.5772,0.1380,1346.0000,22.7147,5.3072,-0.0385,0.0279,2044.0000,10.7921,4.9982,-0.2249,0.5357,0.6552,57.0000,2.0930,0.9170,0.8776,0.0645,526.0000,11.3631,4.5528,0.3036,0.1181,2630.0000,16.6894,4.691
0.1376,0.0735,1450.0000,15.3303,4.3885,-0.1719,0.0421,1339.0000,9.9866,3.7874,0.1571,24.0000,0.3951,0.1152,1041.0000,11.9664,2.1851,-0.3940,0.0353,1112.0000,8.7860,3.7197,0.4411,0.2372,696.0000,27.2227,5.1050,-0.0924,0.1150,1964.0000,17.2979,5.1533,-0.3834,0.0479,1572.0000,8.7048,3.9687,0.2804,0.5228,0.0718,155.0000,3189.0000,15.9116,2.9838,-0.8023,0.0440,1880.0000,8.2074,4.2295,-0.0228,0.5500,101.0000,1.2364,1.0201,0.1153,1623.0000,13.4177,1.1071,-0.2956,0.0338,1169.0000,9.1480,3.9218,0.6245,0.6765,0.4268,1.0119,0.9596,328.0000,3.1021,-0.6376,0.1444,1698.0000,20.4841,4.8035,NaN,NaN,NaN,NaN,NaN,0.0026,0.5353,0.5777,340.0000,5.7244,1.2001,0.9496,0.2511,887.0000,26.7993,3.2236,0.1553,0.1322,2422.0000,19.7510,4.433
NaN,NaN,NaN,NaN,NaN,0.2918,0.0194,1124.0000,6.8132,4.2659,0.2334,23.0000,0.4077,0.1285,912.0000,18.1283,4.0052,NaN,NaN,NaN,NaN,NaN,0.3401,0.1135,1020.0000,11.1882,4.1226,-0.0403,0.0562,1557.0000,12.1509,4.1401,0.2464,0.0264,1183.0000,7.0473,4.2849,-0.0940,0.4399,0.0445,130.0000,2835.0000,8.1686,7.2268,NaN,NaN,NaN,NaN,NaN,0.1929,0.4783,254.0000,1.0460,1.0650,0.1698,1466.0000,21.5668,1.2753,NaN,NaN,NaN,NaN,NaN,0.8077,0.5912,0.5000,1.0581,1.0133,150.0000,1.0685,0.5150,0.0974,1287.0000,15.8757,3.9526,-0.4983,0.0311,1785.0000,13.1227,4.9797,-0.0005,0.4683,0.6306,489.0000,2.4376,1.1046,0.9593,0.3531,1035.0000,32.6444,1.8654,0.4461,0.0815,4070.0000,12.0565,4.437
-0.0984,0.0224,1169.0000,10.5081,4.8639,-0.0030,0.0359,1549.0000,12.3260,4.5116,-0.0507,27.0000,0.4539,0.3148,1196.0000,29.5393,0.7174,0.1782,0.0312,1302.0000,7.8349,4.3708,0.1760,0.1228,1094.0000,10.5055,2.9439,0.6099,0.1109,964.0000,21.7739,5.1608,0.3081,0.0461,1203.0000,9.1355,4.3318,0.0463,0.4308,0.0551,249.0000,3925.0000,12.2708,6.0059,0.3671,0.0283,1227.0000,7.8761,4.6212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6772,0.5762,0.5411,1.8410,1.4201,475.0000,1.4249,0.6197,0.0594,1263.0000,12.2201,6.1280,NaN,NaN,NaN,NaN,NaN,-0.0479,0.5047,0.5647,849.0000,0.7813,1.0602,0.9357,0.5375,913.0000,43.2388,0.5682,0.0159,0.0415,1923.0000,9.4160,4.566
NaN,NaN,NaN,NaN,NaN,0.2070,0.0325,1845.0000,10.0461,3.7897,-0.2176,18.0000,0.3706,0.0608,539.0000,13.8460,4.3505,NaN,NaN,NaN,NaN,NaN,0.1101,0.1236,853.0000,15.0868,4.6563,-0.1151,0.0384,1768.0000,11.4383,4.5231,-0.0312,0.0271,1248.0000,9.6603,4.0367,-0.1143,0.4264,0.0395,162.0000,2323.0000,13.2419,11.3281,-0.0456,0.0249,1534.0000,9.5248,3.0818,-0.0964,0.6111,19.0000,1.4258,1.1073,0.0671,892.0000,12.6895,4.0564,NaN,NaN,NaN,NaN,NaN,0.9083,0.6942,0.5771,1.7085,1.1110,201.0000,1.4972,-0.0365,0.0263,1587.0000,7.9735,4.0458,0.1418,0.0227,1878.0000,10.3237,4.1043,-0.0259,0.4624,0.6489,93.0000,2.0057,0.9300,1.2375,0.0953,804.0000,12.9279,3.3999,0.0298,0.0477,3576.0000,9.7732,5.055
0.3577,0.0357,1499.0000,14.2909,4.1831,0.5157,0.0563,1756.0000,16.2079,3.3027,0.1828,25.0000,0.1737,0.1227,1146.0000,16.7277,2.0383,0.6270,0.0407,1310.0000,10.9015,4.8569,-0.3922,0.2017,1388.0000,17.4481,0.8797,0.4176,0.1760,2044.0000,24.5000,4.5887,0.4115,0.0317,851.0000,10.8108,3.8208,0.4026,0.2978,0.0572,229.0000,3117.0000,6.7151,2.7342,0.9999,0.0863,4819.0000,13.0728,2.8476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9968,0.0478,3268.0000,6.8286,3.7390,1.0000,0.8964,0.8113,1.7886,1.2326,477.0000,0.9719,0.9985,0.0822,3972.0000,12.0647,3.4714,0.9689,0.0430,3334.0000,7.6656,3.3655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9991,0.0820,4384.0000,12.4599,2.916
-0.1262,0.0626,2294.0000,12.5013,3.1047,0.2566,0.0891,1663.0000,15.2790,3.2172,-0.0347,11.0000,0.1654,0.0562,591.0000,8.1134,2.7235,0.8078,0.1032,2290.0000,12.0921,3.6901,0.0761,0.1172,705.0000,11.2000,2.1537,0.5465,0.1389,1867.0000,19.9545,4.3073,0.0199,0.0365,1519.0000,9.6379,3.5903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4336,0.0489,2337.0000,8.6791,4.6361,0.2309,0.4359,40.0000,2.5573,1.5251,0.0830,1152.0000,10.5286,2.5563,0.3933,0.0539,1925.0000,8.6504,3.5907,0.6102,0.9370,0.5088,1.9444,1.4663,513.0000,1.0389,0.9397,0.2932,2436.0000,23.1051,4.3363,0.2125,0.0414,2291.0000,9.8184,4.2539,-0.1401,0.5000,0.3333,20.0000,1.6978,1.9000,0.9643,0.0385,488.0000,7.5184,6.3016,0.8087,0.2390,3402.0000,16.0979,3.764
